id|course_id|grade
421|9|15.6
421|9|12.7
421|5|14.75
421|5|20
421|5|9.5
421|5|18
421|5|11
421|5|13.25
421|5|13.25
421|5|13.75
421|5|14.25
421|5|11
421|10|11.6
421|10|20
421|10|13.1
421|10|15.9
421|10|14
421|10|18.1
421|10|18.7
421|10|14
421|10|10
421|10|11.9
421|6|12
421|6|11.5
421|6|7.5
421|6|16.75
421|6|13.5
421|6|7.75
421|6|13.75
421|6|12.25
421|6|14.25
421|6|8
421|1|9.5
421|1|6.5
421|1|10
421|1|9.75
421|1|7.5
421|2|8.75
421|2|7.75
421|2|5.25
421|2|9.75
421|2|9
450|8|14.75
450|8|5.25
450|8|9
450|8|8
450|8|9.25
450|8|7.25
450|8|12.75
450|8|7.5
450|8|5
450|4|6.25
450|4|11
450|4|6
450|4|9.75
450|3|8
450|3|7
450|3|9
450|3|9
450|3|7
450|3|12.5
450|7|12
450|7|10
450|7|12
450|7|7
450|7|8
450|7|6
450|7|5.5
450|7|8.5
450|9|12.5
450|9|9.2
450|9|15.5
450|9|13.8
450|9|11.1
450|5|13.75
450|5|12.75
450|5|11.25
450|5|13
450|5|18.75
450|5|14
450|5|12
450|5|11.5
450|5|10.5
450|5|9.5
450|10|10.7
450|10|12.9
450|10|11.5
450|10|9.9
450|10|14
450|10|14.5
450|10|9.3
450|10|7.4
450|10|11.4
450|10|16.6
450|6|15.25
450|6|10.5
450|6|16.5
450|6|7.25
450|6|7
450|6|8.25
450|6|9
450|6|11
450|6|5.5
450|1|6.25
450|1|7.5
450|1|6.75
450|1|5
450|1|6.5
450|2|5.25
450|2|8.5
450|2|4.5
450|2|7.75
450|2|7.25
477|8|3.75
477|8|12.25
477|8|7
477|8|9.25
477|8|4.75
477|8|3.75
477|8|7.5
477|8|9.75
477|8|6.75
477|4|8.75
477|4|5.5
477|4|8.25
477|4|7
477|3|6.5
477|3|3.5
477|3|1
477|3|3.5
477|3|2.5
477|3|12
477|7|2.5
477|7|14
477|7|9.5
477|7|4.5
477|7|9
477|7|10
477|7|12
477|7|15
477|9|18
477|9|12.9
477|9|13.2
477|9|11.7
477|9|10.8
477|5|10.5
477|5|13.75
477|5|12
477|5|6.25
477|5|16.25
477|5|8.5
477|5|16.75
477|5|_
477|5|15.25
477|5|12
477|10|10
477|10|1.6
477|10|9.3
477|10|15.4
477|10|11.8
477|10|8.9
477|10|16.7
477|10|12.9
477|10|15.8
477|10|18.9
477|6|11.25
477|6|9.75
477|6|8.75
477|6|10.25
477|6|7.5
477|6|11.5
477|6|8.25
477|6|11.25
477|6|10.75
477|6|10.25
477|1|6.75
477|1|5
477|1|5
477|1|7.5
477|2|13.5
477|2|9
477|2|9
477|2|5.75
477|2|10.25
478|8|8.25
478|8|5.25
478|8|8
478|8|7
478|8|8.75
478|8|10.25
478|8|13.25
478|8|10.25
478|8|9.75
478|4|6.75
478|4|9.75
478|4|9
478|4|8.75
478|3|10
478|3|10.5
478|3|2
478|3|8.5
478|3|13
478|3|11.5
478|7|5.5
478|7|11.5
478|7|3
478|7|9.5
478|7|10.5
478|7|8
478|7|9
478|7|9.5
478|9|9.8
478|9|13.2
478|9|8.1
478|9|11.6
478|9|8.5
478|5|8.75
478|5|17
478|5|3
478|5|12.5
478|5|7.75
478|5|12
478|5|16.75
478|5|15.75
478|5|14.5
478|5|8.5
478|10|8.7
478|10|16.7
478|10|10.2
478|10|17.4
478|10|10.9
478|10|12.3
478|10|9.8
478|10|10.1
478|10|14.5
478|10|14.5
478|6|6
478|6|13.5
478|6|12.25
478|6|12
478|6|14.25
478|6|10.25
478|6|14.5
478|6|11.5
478|6|13.75
478|6|12.5
478|1|5.5
478|1|7.5
478|1|7.75
478|1|6.25
478|1|7.75
478|2|9.25
478|2|12.75
478|2|8.25
478|2|8
478|2|10
506|8|6.25
506|8|12
506|8|12.25
506|8|14
506|8|10.5
506|8|7.75
506|8|6
506|8|4.5
506|8|9.25
506|4|3.5
506|4|12.25
506|4|7.75
506|3|1.5
506|3|11
506|3|9
506|3|7.5
506|3|10
506|3|8.5
506|7|10
506|7|8.5
506|7|8
506|7|3.5
506|7|8
506|7|5.5
506|7|4.5
506|7|8
506|9|12.4
506|9|7.4
506|9|8.9
506|9|12
506|9|11.7
506|5|8
506|5|13.5
506|5|10.25
506|5|10.5
506|5|10
506|5|10.5
506|5|9.75
506|5|12.5
506|5|10
506|10|12.7
506|10|7.7
506|10|17
506|10|17.7
506|10|12.8
506|10|14.2
506|10|11.5
506|10|13
506|10|10.6
506|6|8.25
506|6|7.75
506|6|9.25
506|6|8.5
506|6|9.5
506|6|13
506|6|8.25
506|6|13
506|6|11.75
506|6|8.5
506|1|6.5
506|1|8
506|1|8.5
506|1|5.5
506|1|6.25
506|2|7.25
506|2|2.5
506|2|8
506|2|4.75
511|8|9.5
511|8|6.75
511|8|6
511|8|7.5
511|8|11.5
511|8|9.75
511|8|8.75
511|8|12.25
511|8|11.75
511|4|6.5
511|4|11
511|4|5
511|3|11.5
511|3|7
511|3|10
511|3|7.5
511|3|6.5
511|3|12.5
511|7|9.5
511|7|7.5
511|7|0.5
511|7|4
511|7|10
511|7|10.5
511|7|11
511|7|7.5
511|9|13.7
511|9|10
511|9|13.3
511|9|10
511|9|15.9
511|5|10.5
511|5|13.25
511|5|18.5
511|5|12.75
511|5|14.5
511|5|11.5
511|5|13.75
511|5|13.75
511|5|15.5
511|5|11.75
511|10|16.4
511|10|9.7
511|10|11.3
511|10|13.1
511|10|10.4
511|10|15.4
511|10|_
511|10|14.2
511|10|14.7
511|10|12.8
511|6|10.5
511|6|15.5
511|6|10
511|6|8.75
511|6|11
511|6|8
511|6|7.5
511|6|10.25
511|6|5
511|6|7.5
511|1|6
511|1|9
511|1|7.75
511|1|6.75
511|1|8.5
511|2|5.75
511|2|7.75
511|2|9.25
511|2|7.5
511|2|10
525|8|7.5
525|8|5.25
525|8|7.75
525|8|12.25
525|8|9.25
525|8|8.25
525|8|9.5
525|8|10.25
525|8|7
525|4|7
525|4|10
525|4|10.5
525|4|8
525|3|4.5
525|3|4
525|3|0.5
525|3|5
525|3|11.5
525|3|6.5
525|7|7
525|7|10
525|7|12.5
525|7|_
525|7|7
525|7|7.5
525|7|11.5
525|7|6.5
525|9|11.5
525|9|13.4
525|9|13.6
525|9|13.8
525|9|10.2
525|5|10.75
525|5|16
525|5|13.5
525|5|13.75
525|5|11
525|5|11.75
525|5|11.75
525|5|9
525|5|14.25
525|5|14.25
525|10|11.3
525|10|11.8
525|10|8.7
525|10|18.8
525|10|8.7
525|10|9.4
525|10|12.2
525|10|13.6
525|10|12.5
525|10|6.5
525|6|11
525|6|10
525|6|11
525|6|9
525|6|15
525|6|8.75
525|6|10.5
525|6|10.5
525|6|7.75
525|6|7
525|1|9.25
525|1|8
525|1|5.25
525|2|7.5
525|2|6.75
525|2|5
525|2|12.5
525|2|2
533|8|8.75
533|8|7
533|8|8
533|8|6.5
533|8|14
533|8|5.5
533|8|7.5
533|8|15.25
533|8|14.5
533|4|11
533|4|7
533|4|7
533|4|9.75
533|3|9
533|3|11
533|3|2.5
533|3|10
533|3|9.5
533|7|4.5
533|7|5.5
533|7|6.5
533|7|5.5
533|7|14.5
533|7|7.5
533|7|9.5
533|7|8.5
533|9|10.7
533|9|16
533|9|15.3
533|9|9.9
533|9|11
533|5|_
533|5|10
533|5|13.5
533|5|14
533|5|16
533|5|12.25
533|5|14
533|5|7.5
533|5|13.5
533|5|10.75
533|10|10.2
533|10|9.9
533|10|12.8
533|10|20
533|10|18.1
533|10|13
533|10|15.1
533|10|13.9
533|10|14.8
533|10|14.5
533|6|14
533|6|10.5
533|6|10.5
533|6|11.75
533|6|12.25
533|6|10.25
533|6|12.5
533|6|12.75
533|6|8.75
533|6|9.5
533|1|6.75
533|1|6.25
533|1|_
533|1|5.5
533|1|6.5
533|2|6.5
533|2|8.25
533|2|7
533|2|7.75
550|8|11.5
550|8|10
550|8|10.5
550|8|3.75
550|8|9.25
550|8|9.5
550|8|9.75
550|8|9.75
550|8|12
550|4|10.5
550|4|9.5
550|4|6.25
550|4|6
550|3|0.5
550|3|8
550|3|8
550|3|6.5
550|3|7.5
550|3|11
550|7|11.5
550|7|3
550|7|4.5
550|7|7.5
550|7|11
550|7|6
550|7|7.5
550|7|11
550|9|10.2
550|9|10.1
550|9|13.8
550|9|10.5
550|9|10
550|5|12.25
550|5|_
550|5|11.5
550|5|10.75
550|5|11.75
550|5|10
550|5|13.5
550|5|12
550|5|12.5
550|10|11.4
550|10|18
550|10|17.2
550|10|13.1
550|10|11.8
550|10|9.8
550|10|4.1
550|10|10.3
550|10|15.1
550|10|17.2
550|6|9.75
550|6|5.75
550|6|7.25
550|6|8.5
550|6|11.5
550|6|9.25
550|6|7
550|6|10.25
550|6|11
550|6|10.75
550|1|4.25
550|1|8
550|1|5.25
550|1|6.5
550|1|8.5
550|2|6.5
550|2|6
550|2|8.25
550|2|6.25
550|2|6
583|8|10.25
583|8|10.25
583|8|9.25
583|8|9.25
583|8|10
583|8|5
583|8|10.25
583|8|9.5
583|8|10.25
583|4|9.25
583|4|10.75
583|4|8.25
583|4|8.5
583|3|11
583|3|8.5
583|3|12
583|3|10.5
583|3|11.5
583|3|5.5
583|7|7.5
583|7|9.5
583|7|11
583|7|7.5
583|7|9.5
583|7|8
583|7|12
583|7|9.5
583|9|12.1
583|9|_
583|9|11.5
583|9|16.6
583|9|14.2
583|5|13.5
583|5|14.5
583|5|15.25
583|5|15.25
583|5|11
583|5|7.5
583|5|11.75
583|5|18
583|5|14
583|5|9.25
583|10|16.1
583|10|13.8
583|10|7.4
583|10|11.1
583|10|5.8
583|10|17.9
583|10|14.2
583|10|14.1
583|10|12.8
583|10|18.2
583|6|9.25
583|6|7.75
583|6|9.5
583|6|13
583|6|9.5
583|6|12.25
583|6|12.5
583|6|14
583|6|14.5
583|6|9.5
583|1|7.25
583|1|5
583|1|7.5
583|1|6.5
583|1|6
583|2|10.5
583|2|10
583|2|2.25
583|2|9.75
583|2|2.75
601|8|14
601|8|11.25
601|8|6.75
601|8|13
601|8|2.5
601|8|10.5
601|8|9
601|8|10.75
601|4|10.5
601|4|4.75
601|4|10.25
601|4|9.5
601|3|7
601|3|7.5
601|3|3
601|3|6.5
601|3|2.5
601|3|11.5
601|7|4.5
601|7|10
601|7|3
601|7|10.5
601|7|6
601|7|7.5
601|7|6.5
601|7|7.5
601|9|12.5
601|9|13.8
601|9|11.3
601|9|7.7
601|9|7.2
601|5|9.5
601|5|18.5
601|5|10
601|5|11
601|5|10.25
601|5|14
601|5|16.75
601|5|14.5
601|5|15.25
601|5|16.25
601|10|15.9
601|10|5.7
601|10|17.6
601|10|7.9
601|10|8.5
601|10|14.8
601|10|13.7
601|10|18.9
601|10|17
601|10|6.9
601|6|10.75
601|6|7.25
601|6|7.25
601|6|8.5
601|6|13.75
601|6|9
601|6|8.25
601|6|9.75
601|6|11.25
601|6|6.75
601|1|10.5
601|1|6.5
601|1|8.75
601|1|7.5
601|1|6.5
601|2|8
601|2|7
601|2|1.5
601|2|7.5
601|2|10.75
613|8|9
613|8|3.75
613|8|12.25
613|8|7
613|8|11.25
613|8|7.25
613|8|9
613|8|7
613|8|10.25
613|4|10.25
613|4|10
613|4|10
613|4|8
613|3|5
613|3|1.5
613|3|2
613|3|9
613|3|9.5
613|3|8
613|7|9
613|7|8
613|7|8.5
613|7|9.5
613|7|7.5
613|7|5.5
613|7|15
613|7|5.5
613|9|10.4
613|9|10.8
613|9|12.5
613|9|12.1
613|5|16.75
613|5|14.5
613|5|9
613|5|11.25
613|5|13.25
613|5|15
613|5|9
613|5|15.5
613|5|14.75
613|5|12.5
613|10|15.2
613|10|18.5
613|10|11.5
613|10|10.4
613|10|9
613|10|12
613|10|16.4
613|10|10.1
613|10|15.4
613|6|13.75
613|6|12.75
613|6|11.5
613|6|12
613|6|12.25
613|6|8.75
613|6|9.25
613|6|12.75
613|6|14.5
613|6|11.25
613|1|8.25
613|1|8.25
613|1|5.75
613|1|9
613|1|8
613|2|5.75
613|2|6
613|2|8
613|2|_
613|2|9.75
616|8|10
616|8|5.25
616|8|10.5
616|8|11.25
616|8|11.25
616|8|8.5
616|8|10
616|8|14.25
616|8|12.5
616|4|9.75
616|4|7
616|4|10.25
616|4|9.25
616|3|0.5
616|3|8.5
616|3|6
616|3|10.5
616|3|10
616|3|11.5
616|7|6.5
616|7|4
616|7|1
616|7|11
616|7|6
616|7|11.5
616|7|8.5
616|7|10
616|9|10.6
616|9|11.3
616|9|11.1
616|9|11.9
616|9|11.5
616|5|13.5
616|5|15
616|5|15.25
616|5|12
616|5|5.75
616|5|12.5
616|5|7.75
616|5|14.75
616|5|9.25
616|5|18.5
616|10|12.2
616|10|10.7
616|10|17.6
616|10|15.9
616|10|8.7
616|10|8.4
616|10|8.2
616|10|15.7
616|10|13.1
616|6|10
616|6|13.75
616|6|18
616|6|9.75
616|6|9.25
616|6|10.5
616|6|9.5
616|6|9.75
616|6|10.5
616|6|10.75
616|1|4.5
616|1|11.75
616|1|7.25
616|1|8.75
616|1|7
616|2|2
616|2|8.5
616|2|5.25
616|2|10.75
616|2|8.75
627|8|8.5
627|8|10.75
627|8|12
627|8|12
627|8|9.5
627|8|7.25
627|8|12.75
627|8|9.25
627|8|9.5
627|4|9.5
627|4|9
627|4|5.5
627|4|9.5
627|3|7.5
627|3|5.5
627|3|3
627|3|17.5
627|3|8
627|3|15.5
627|7|8.5
627|7|4
627|7|10.5
627|7|5.5
627|7|8
627|7|11
627|7|6
627|7|7
627|9|10.6
627|9|7.4
627|9|13.2
627|9|11.7
627|9|12.9
627|5|15.25
627|5|13.25
627|5|16
627|5|12
627|5|10.5
627|5|17
627|5|11
627|5|11
627|5|15
627|10|9.4
627|10|11.1
627|10|_
627|10|14.3
627|10|10.7
627|10|12.4
627|10|11
627|10|13.5
627|10|12.8
627|6|10.5
627|6|6.5
627|6|10
627|6|10.5
627|6|8.25
627|6|10.25
627|6|7.5
627|6|10.5
627|6|8.75
627|6|13.5
627|1|7.25
627|1|8.5
627|1|8.25
627|1|9.75
627|1|10.5
627|2|2.25
627|2|10.25
627|2|6.75
627|2|8.25
627|2|1.75
651|8|9.75
651|8|13.25
651|8|16
651|8|11.5
651|8|9.5
651|8|10.25
651|8|6.75
651|8|11.5
651|8|8
651|4|10.75
651|4|4.5
651|4|8
651|4|9.25
651|3|5.5
651|3|15
651|3|_
651|3|4.5
651|3|8.5
651|3|4
651|7|4.5
651|7|8.5
651|7|11
651|7|14
651|7|5.5
651|7|8
651|7|_
651|7|4
651|9|12.9
651|9|10.1
651|9|15.4
651|9|7.5
651|9|18.7
651|5|17
651|5|12.75
651|5|12.75
651|5|12.5
651|5|9.5
651|5|12.25
651|5|13.5
651|5|11.5
651|5|8.75
651|5|15.75
651|10|18.6
651|10|12.2
651|10|18
651|10|12.8
651|10|11.3
651|10|15.1
651|10|14.5
651|10|18.7
651|10|11.3
651|10|11.4
651|6|6.5
651|6|8.5
651|6|15
651|6|12.25
651|6|10.25
651|6|5
651|6|16.75
651|6|11.25
651|6|9.75
651|6|9.75
651|1|9.75
651|1|5
651|1|6.75
651|1|11
651|1|8
651|2|5
651|2|6.75
651|2|6.5
651|2|9.25
651|2|2.75
657|8|8.25
657|8|9.75
657|8|11.5
657|8|7.25
657|8|9.5
657|8|7.75
657|8|6.25
657|8|14.75
657|8|10.75
657|4|7
657|4|11.75
657|4|6.25
657|4|8.25
657|3|10.5
657|3|8
657|3|6
657|3|5
657|3|8
657|3|3
657|7|1
657|7|8.5
657|7|5.5
657|7|10
657|7|3
657|7|8.5
657|7|8
657|7|10.5
657|9|9.8
657|9|9
657|9|10.3
657|9|6.8
657|5|16.25
657|5|14.75
657|5|20
657|5|9.25
657|5|17
657|5|8.5
657|5|19.25
657|5|5
657|5|12.5
657|5|11.25
657|10|14.9
657|10|7
657|10|15.6
657|10|12.3
657|10|9.2
657|10|11.9
657|10|4.5
657|10|11.9
657|10|12.9
657|10|9.2
657|6|14.25
657|6|10.5
657|6|10.75
657|6|10.75
657|6|12.75
657|6|7.75
657|6|12
657|6|7.25
657|6|13.25
657|6|12.75
657|1|6.5
657|1|9
657|1|7
657|1|7.5
657|1|3
657|2|9.5
657|2|4
657|2|8.75
657|2|8.5
657|2|4.5
677|8|8.25
677|8|13.5
677|8|9.25
677|8|9.5
677|8|10.25
677|8|11
677|8|9.5
677|8|9.5
677|8|9.25
677|4|9.5
677|4|8.75
677|4|8.75
677|4|7.25
677|3|7
677|3|11.5
677|3|10.5
677|3|1.5
677|3|9
677|7|2.5
677|7|8
677|7|6.5
677|7|7
677|7|5.5
677|7|10
677|7|10.5
677|7|1
677|9|13.5
677|9|12.7
677|9|9.5
677|9|9.5
677|9|10.3
677|5|11.75
677|5|12.25
677|5|10
677|5|12
677|5|11
677|5|16.5
677|5|14.5
677|5|12.75
677|5|16.5
677|5|15.25
677|10|15.1
677|10|16.4
677|10|9.8
677|10|16.9
677|10|14.6
677|10|18.3
677|10|18.4
677|10|5.3
677|10|12.1
677|10|13
677|6|13.5
677|6|12.25
677|6|13.5
677|6|6
677|6|10.5
677|6|11.5
677|6|8.75
677|6|4.5
677|6|2.75
677|6|9
677|1|8.75
677|1|7.25
677|1|6.5
677|1|12.5
677|2|9.75
677|2|11.75
677|2|10
677|2|10.25
677|2|9
717|8|8.75
717|8|10.25
717|8|5
717|8|10.75
717|8|6.75
717|8|12.75
717|8|12.5
717|8|12.25
717|8|11.25
717|4|11.25
717|4|6.75
717|4|9.75
717|4|8.5
717|3|8
717|3|5.5
717|3|7.5
717|3|7.5
717|3|1
717|7|14.5
717|7|3.5
717|7|7.5
717|7|3
717|7|_
717|7|7
717|7|8
717|7|1
717|9|13.4
717|9|10.5
717|9|9.3
717|9|12.2
717|9|12.3
717|5|_
717|5|18.5
717|5|7
717|5|14
717|5|15.75
717|5|9
717|5|11
717|5|14.25
717|5|14.25
717|5|14.25
717|10|6.7
717|10|7.7
717|10|15
717|10|9.6
717|10|18.2
717|10|11.7
717|10|11.6
717|10|11.1
717|10|10.6
717|6|7.75
717|6|8.75
717|6|7.75
717|6|7.5
717|6|9.75
717|6|10.5
717|6|10.25
717|6|10
717|6|11.75
717|6|9.75
717|1|6
717|1|9.75
717|1|3.75
717|1|7
717|2|6
717|2|7.75
717|2|9.25
717|2|7.25
717|2|3
722|8|9.75
722|8|11.5
722|8|11.25
722|8|7.25
722|8|11.5
722|8|9.25
722|8|12.25
722|8|9.75
722|8|6.5
722|4|9.75
722|4|_
722|4|8.5
722|4|12
722|3|6.5
722|3|5
722|3|10
722|3|9
722|3|4
722|3|10
722|7|4.5
722|7|13.5
722|7|7.5
722|7|11.5
722|7|7
722|7|7
722|7|4
722|7|6.5
722|9|10.4
722|9|9.4
722|9|15.9
722|9|11.6
722|9|14.2
722|5|19.75
722|5|7.75
722|5|11.5
722|5|18
722|5|15
722|5|17.75
722|5|13
722|5|12.25
722|5|12.75
722|5|19.75
722|10|11.3
722|10|13.2
722|10|10.4
722|10|13.8
722|10|13.3
722|10|17
722|10|19.6
722|10|15.2
722|10|11.2
722|10|13.2
722|6|9.5
722|6|10
722|6|12.75
722|6|11.75
722|6|15.5
722|6|8
722|6|11.25
722|6|12.75
722|6|10.25
722|6|_
722|1|8.75
722|1|7.25
722|1|5.5
722|1|6.75
722|1|6
722|2|6
722|2|_
722|2|1.5
722|2|5.25
722|2|7
728|8|10.25
728|8|9.25
728|8|9.5
728|8|10.25
728|8|6.25
728|8|8.25
728|8|10.5
728|8|10
728|8|7.5
728|4|10.5
728|4|7.75
728|4|10.5
728|4|10
728|3|10.5
728|3|13.5
728|3|9
728|3|3.5
728|3|5.5
728|3|8.5
728|7|10
728|7|4
728|7|5.5
728|7|5
728|7|6.5
728|7|6
728|7|7.5
728|7|11.5
728|9|5.6
728|9|11.8
728|9|11.4
728|9|12.4
728|9|10.6
728|5|7.5
728|5|10
728|5|10.75
728|5|16.25
728|5|10.75
728|5|10
728|5|10
728|5|13
728|5|9.75
728|5|11
728|10|15.2
728|10|10.3
728|10|14
728|10|11
728|10|12.3
728|10|8.5
728|10|10
728|10|6.4
728|10|13.2
728|10|12.1
728|6|10
728|6|6.75
728|6|5
728|6|15.25
728|6|9.25
728|6|10.75
728|6|8
728|6|11
728|6|10.75
728|1|4
728|1|6.75
728|1|6
728|1|5.5
728|1|6.75
728|2|12.75
728|2|8.5
728|2|6.25
728|2|12.25
728|2|12.5
736|8|9
736|8|9.5
736|8|6.5
736|8|12.5
736|8|10.25
736|8|13.75
736|8|12.25
736|8|5.75
736|8|12.25
736|4|9.75
736|4|6.5
736|4|5
736|4|7
736|3|6
736|3|13.5
736|3|9
736|3|2
736|3|6
736|7|5.5
736|7|3
736|7|6
736|7|8
736|7|4.5
736|7|9
736|7|9.5
736|7|9.5
736|9|12.3
736|9|6.6
736|9|11.7
736|9|8.6
736|9|11.7
736|5|14.25
736|5|16.25
736|5|14.75
736|5|11.75
736|5|10.25
736|5|14.25
736|5|16.25
736|5|16.5
736|5|11
736|5|12.25
736|10|14.1
736|10|13.3
736|10|14.5
736|10|14.7
736|10|10.9
736|10|9.3
736|10|20
736|10|10.9
736|10|7.4
736|10|10.4
736|6|11
736|6|10.25
736|6|15.25
736|6|9.75
736|6|6.25
736|6|10.5
736|6|10.5
736|6|11.5
736|6|11.25
736|6|9.5
736|1|8.75
736|1|8.75
736|1|9
736|1|8.75
736|1|6.75
736|2|7.25
736|2|5.5
736|2|9.5
736|2|6
736|2|5.75
740|8|9.25
740|8|5.25
740|8|12.25
740|8|9.25
740|8|11
740|8|8.25
740|8|10.5
740|8|4
740|8|8.75
740|4|10.5
740|4|12
740|4|_
740|4|9.75
740|3|0
740|3|3.5
740|3|6.5
740|3|8
740|3|6.5
740|3|11
740|7|7
740|7|5
740|7|2
740|7|9.5
740|7|10.5
740|7|6.5
740|7|11
740|7|11
740|9|10.6
740|9|10.7
740|9|13.6
740|9|14.7
740|9|13.2
740|5|14.75
740|5|11.25
740|5|14
740|5|11.5
740|5|10.5
740|5|11
740|5|12.75
740|5|15.25
740|5|10.25
740|5|11.75
740|10|14.5
740|10|6.9
740|10|16.5
740|10|14.9
740|10|13.5
740|10|10.4
740|10|13
740|10|14.2
740|10|13.7
740|6|10.75
740|6|11.25
740|6|4.25
740|6|11.25
740|6|8
740|6|10.75
740|6|13.5
740|6|8.75
740|6|10
740|6|10
740|1|8.5
740|1|12.25
740|1|8.5
740|1|8.25
740|1|7.5
740|2|8
740|2|8.5
740|2|10.25
740|2|9.25
740|2|8
741|8|6.5
741|8|8.25
741|8|7.5
741|8|11
741|8|12.25
741|8|12.5
741|8|10.25
741|8|10.25
741|8|7
741|4|7.25
741|4|12.25
741|4|6.75
741|4|6.25
741|3|6.5
741|3|7.5
741|3|8
741|3|16.5
741|3|10
741|3|13
741|7|9.5
741|7|7.5
741|7|8.5
741|7|8
741|7|6.5
741|7|8
741|7|11
741|9|9
741|9|14.7
741|9|12.1
741|9|9.7
741|9|13.9
741|5|7.5
741|5|10.75
741|5|5.75
741|5|12.5
741|5|13.75
741|5|14
741|5|16
741|5|10
741|5|12.75
741|10|11.4
741|10|20
741|10|20
741|10|10.4
741|10|13.7
741|10|15.1
741|10|15.8
741|10|16.4
741|10|16.6
741|10|9.6
741|6|15.25
741|6|14
741|6|11
741|6|9.5
741|6|16.75
741|6|8.5
741|6|11.5
741|6|6
741|6|10.25
741|6|8.5
741|1|7.75
741|1|8.5
741|1|8
741|1|8.25
741|1|8
741|2|12.75
741|2|7
741|2|10
741|2|11.25
803|8|9.5
803|8|7.25
803|8|8.5
803|8|9.25
803|8|8.5
803|8|6.75
803|8|6.75
803|8|6.75
803|8|9.5
803|4|9.5
803|4|7.5
803|4|11
803|3|6.5
803|3|7.5
803|3|5.5
803|3|10
803|3|10.5
803|3|0
803|7|6
803|7|11
803|7|8.5
803|7|7
803|7|8.5
803|7|4
803|7|5.5
803|7|5
803|9|11.3
803|9|10.5
803|9|11.2
803|9|15.7
803|9|16
803|5|16
803|5|15
803|5|13
803|5|9.25
803|5|16.25
803|5|9.75
803|5|4
803|5|16
803|5|12.25
803|5|11.5
803|10|14
803|10|7.3
803|10|12.9
803|10|13.3
803|10|12.8
803|10|9.7
803|10|14.8
803|10|9.1
803|10|14.5
803|10|5
803|6|9.5
803|6|9
803|6|13.25
803|6|6.75
803|6|10
803|6|7.5
803|6|12.75
803|6|6.75
803|6|12
803|1|7.75
803|1|4.75
803|1|9
803|1|6.25
803|1|6.75
803|2|5.25
803|2|2.75
803|2|9.5
803|2|2.5
803|2|8
846|8|5.5
846|8|10.25
846|8|_
846|8|12.5
846|8|9.5
846|8|5.5
846|8|9.25
846|8|10.5
846|8|12.5
846|4|11
846|4|8.5
846|4|10
846|4|10.75
846|3|6
846|3|9.5
846|3|8.5
846|3|9
846|3|6
846|3|9
846|7|9.5
846|7|13
846|7|9
846|7|9
846|7|4
846|7|4.5
846|7|1.5
846|7|1.5
846|9|7.3
846|9|12.3
846|9|14.9
846|9|_
846|9|13.2
846|5|10.5
846|5|11.5
846|5|13.25
846|5|7.25
846|5|11.75
846|5|12.5
846|5|13.75
846|5|19.75
846|5|8.5
846|5|10.5
846|10|13.5
846|10|17.4
846|10|18.6
846|10|15.1
846|10|16.9
846|10|10.5
846|10|16
846|10|16.1
846|10|12
846|10|6.6
846|6|14
846|6|9
846|6|6.75
846|6|16.25
846|6|8.25
846|6|6.75
846|6|14.5
846|6|8.25
846|6|12.75
846|1|6.75
846|1|8.25
846|1|5.5
846|1|6.25
846|1|8
846|2|12.5
846|2|8
846|2|9.25
846|2|8
846|2|7.25
856|8|7.75
856|8|14.75
856|8|5.75
856|8|8.25
856|8|11.5
856|8|11.5
856|8|9
856|8|7.25
856|8|11.5
856|4|6.75
856|4|12.75
856|4|6.5
856|4|8.75
856|3|11.5
856|3|12
856|3|4
856|3|10
856|3|6
856|3|10
856|7|6.5
856|7|4.5
856|7|5
856|7|7.5
856|7|_
856|7|5
856|7|7.5
856|7|7
856|9|13.3
856|9|11.7
856|9|8.8
856|9|11.9
856|9|14.6
856|5|13.25
856|5|10.25
856|5|10.25
856|5|10.75
856|5|11.75
856|5|13.25
856|5|14
856|5|9.5
856|5|15
856|5|14.75
856|10|15.1
856|10|13.2
856|10|13.9
856|10|9.7
856|10|13.7
856|10|14.6
856|10|14
856|10|7.7
856|10|7.8
856|10|6.7
856|6|13.75
856|6|10.25
856|6|6.75
856|6|7.75
856|6|13.5
856|6|11.25
856|6|12.25
856|6|11
856|6|12.75
856|6|11.25
856|1|2.25
856|1|7.5
856|1|9.5
856|1|5.75
856|1|6.25
856|2|11.25
856|2|3
856|2|11.5
856|2|6.25
856|2|9.25
865|8|10.75
865|8|6.75
865|8|11
865|8|9.5
865|8|10
865|8|10.25
865|8|14.75
865|8|9
865|8|9.75
865|4|6.75
865|4|12.25
865|4|5.5
865|4|6.25
865|3|11.5
865|3|8.5
865|3|2.5
865|3|5.5
865|3|6
865|3|0
865|7|8.5
865|7|8
865|7|5.5
865|7|7.5
865|7|9.5
865|7|10
865|7|7.5
865|7|9
865|9|9.6
865|9|9.7
865|9|13.6
865|9|16.6
865|9|11.9
865|5|14
865|5|17.5
865|5|15.5
865|5|10.5
865|5|11.25
865|5|13.25
865|5|_
865|5|15.25
865|5|15.25
865|5|13
865|10|16.1
865|10|17.4
865|10|10.1
865|10|15.2
865|10|8.4
865|10|11.2
865|10|16.5
865|10|18.5
865|10|11.7
865|10|15.2
865|6|12.5
865|6|9.75
865|6|8.75
865|6|9.75
865|6|11
865|6|5.25
865|6|6.5
865|6|9
865|6|11.25
865|6|12.75
865|1|5
865|1|7
865|1|6.5
865|1|5
